pk,city_x,year_x,weekofyear_x,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,city_y,year_y,weekofyear_y,total_cases
iq_2001_21,iq,2001,21,2001-05-21,0.2985857,0.37966669999999997,0.1842429,0.26852859999999995,70.81,296.922857143,297.957142857,295.827142857,305.6,293.0,53.1,94.71,70.81,17.3685714286,8.54285714286,27.4333333333,11.933333333299998,34.2,20.5,64.1,iq,2001,21,1
iq_2005_46,iq,2005,46,2005-11-19,0.4424286,0.3481714,0.3430714,0.47314290000000003,49.87,298.31,300.092857143,296.895714286,307.2,295.0,45.0,93.1771428571,49.87,18.5828571429,8.55714285714,27.6,10.15,34.5,21.5,139.5,iq,2005,46,14
iq_2007_52,iq,2007,52,2007-12-24,0.1992,0.19476670000000001,0.17111110000000002,0.23082220000000003,53.57,297.64,298.728571429,296.36857142900004,304.9,294.3,62.14,93.4685714286,53.57,17.9828571429,7.42857142857,27.7,8.75,32.1,21.7,28.1,iq,2007,52,7
sj_2004_34,sj,2004,34,2004-08-19,-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29.0,6.31428571429,32.2,24.4,28.3,sj,2004,34,14
iq_2006_9,iq,2006,9,2006-03-05,0.1786667,0.19593329999999998,0.14126670000000002,0.12828330000000002,79.13,298.25285714299997,299.87142857099997,296.76428571400004,306.9,295.1,50.38,92.6057142857,79.13,18.4014285714,8.02857142857,27.4333333333,9.566666666669999,32.9,21.9,26.9,iq,2006,9,26
sj_1996_38,sj,1996,38,1996-09-16,,0.02845,0.1504286,0.10781669999999999,243.55,299.482857143,299.44285714299997,296.88,301.3,297.6,151.7,85.69,243.55,18.407142857100002,1.8285714285699999,27.0428571429,5.82857142857,31.7,22.8,305.9,sj,1996,38,24
sj_2007_25,sj,2007,25,2007-06-18,0.1058,0.04328,0.1976143,0.2087,15.76,301.145714286,301.37142857099997,296.085714286,303.6,298.9,4.2,74.16,15.76,17.4885714286,2.97142857143,29.014285714299998,7.5,33.9,24.4,4.3,sj,2007,25,34
iq_2006_4,iq,2006,4,2006-01-29,0.1517667,0.1377,0.1478,0.1607833,49.32,297.18857142900004,298.292857143,295.777142857,304.8,294.4,52.2,93.11428571430001,49.32,17.3642857143,6.21428571429,27.3,8.95,33.5,22.3,250.9,iq,2006,4,28
sj_2008_9,sj,2008,9,2008-02-26,,0.01542,0.2116286,0.11734289999999999,0.0,297.765714286,298.071428571,292.50285714299997,299.9,296.3,6.46,72.66,0.0,13.9671428571,2.2857142857099997,24.7428571429,5.5,27.8,21.1,12.9,sj,2008,9,5
iq_2009_51,iq,2009,51,2009-12-17,0.2176,0.2403,0.1817714,0.2623,81.21,298.347142857,299.35,296.905714286,307.5,295.0,208.87,92.95857142860001,81.21,18.6014285714,6.67142857143,28.2,11.125,35.6,22.0,54.1,iq,2009,51,1
iq_2001_8,iq,2001,8,2001-02-19,0.1353714,0.0823,0.12975710000000001,0.18404289999999998,16.17,296.07,296.978571429,294.73,304.4,290.6,34.18,92.84285714290002,16.17,16.2514285714,7.585714285710001,26.9333333333,10.0,33.2,21.0,38.1,iq,2001,8,0
iq_2002_1,iq,2002,1,2002-01-01,0.40572859999999994,0.3484,0.3686429,0.3800143,70.16,297.13285714299997,297.87142857099997,296.06,304.5,292.5,109.8,94.5885714286,70.16,17.6185714286,5.94285714286,27.95,9.45,33.2,23.0,45.3,iq,2002,1,4
iq_2006_6,iq,2006,6,2006-02-12,0.2568143,0.13605,0.1978286,0.2583143,71.87,297.64,298.37857142900003,296.80857142900004,304.2,294.0,67.0,95.82714285709999,71.87,18.4428571429,5.78571428571,28.0,8.8,32.6,23.6,101.1,iq,2006,6,20
iq_2009_28,iq,2009,28,2009-07-09,0.3859143,0.2903833,0.33642859999999997,0.2927857,91.4,296.065714286,296.992857143,295.167142857,306.2,291.4,39.67,95.38571428569999,91.4,16.68,8.12857142857,27.6,10.7666666667,33.4,21.6,2.0,iq,2009,28,2
sj_1996_5,sj,1996,5,1996-01-29,0.0627,0.14753329999999998,0.2058429,0.20972860000000002,0.0,296.62857142900003,296.757142857,292.04,298.2,295.0,28.6,75.6928571429,0.0,13.65,1.9428571428599999,24.785714285700003,6.02857142857,28.3,20.0,32.0,sj,1996,5,23
sj_2007_12,sj,2007,12,2007-03-19,0.0117,0.01655,0.1626714,0.1492,9.12,298.452857143,298.657142857,293.77,301.8,296.8,5.1,75.4385714286,9.12,15.1671428571,2.62857142857,26.8571428571,7.54285714286,32.8,22.2,0.5,sj,2007,12,20
sj_1990_28,sj,1990,28,1990-07-09,0.192875,0.08235,0.1919429,0.1529286,22.27,299.512857143,299.592857143,296.041428571,301.8,298.0,43.72,81.4671428571,22.27,17.4185714286,2.15714285714,27.5571428571,7.15714285714,31.7,21.7,63.7,sj,1990,28,8
sj_2003_23,sj,2003,23,2003-06-04,,0.06276667,0.19745710000000002,0.175,9.1,300.091428571,300.335714286,295.555714286,302.4,298.2,1.6,76.33428571430001,9.1,16.9014285714,2.72857142857,27.971428571399997,7.385714285710001,32.2,22.8,3.3,sj,2003,23,10
sj_2005_40,sj,2005,40,2005-10-08,0.0488,0.0394,0.11255710000000001,0.07724286,68.31,301.09,301.12857142900003,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.6857142857099996,28.014285714299998,6.34285714286,32.8,23.3,18.6,sj,2005,40,43
sj_2001_31,sj,2001,31,2001-07-30,0.0287,0.1132,0.13471429999999998,0.14394289999999998,73.2,300.398571429,300.457142857,296.364285714,302.7,298.6,50.34,78.67,73.2,17.7585714286,2.65714285714,28.0571428571,6.914285714289999,32.2,23.3,46.0,sj,2001,31,18
sj_1991_47,sj,1991,47,1991-11-19,0.00825,0.028425,0.13874289999999997,0.1796429,0.0,298.698571429,298.707142857,294.03,300.8,297.1,15.1,75.5485714286,0.0,15.46,2.27142857143,26.3142857143,6.81428571429,30.0,22.2,9.4,sj,1991,47,129
iq_2007_16,iq,2007,16,2007-04-16,0.1430857,0.20715709999999998,0.16845710000000003,0.2743143,93.62,297.031428571,298.092857143,296.01428571400004,304.8,292.0,46.45,94.7214285714,93.62,17.551428571400002,7.52857142857,27.4,9.5,33.5,22.1,97.1,iq,2007,16,5
sj_1998_2,sj,1998,2,1998-01-08,0.05076667,0.0341,0.2233714,0.1341571,10.59,298.827142857,298.992857143,295.03,300.7,297.2,44.4,79.63142857140001,10.59,16.3628571429,2.15714285714,26.3571428571,6.1428571428600005,31.7,22.8,33.3,sj,1998,2,68
sj_2005_26,sj,2005,26,2005-07-02,0.0892,0.07075,0.09012857,0.09425714,23.36,301.088571429,301.078571429,297.314285714,302.8,298.9,28.59,80.0128571429,23.36,18.845714285699998,2.58571428571,29.0428571429,6.81428571429,33.3,24.4,52.3,sj,2005,26,21
sj_1995_14,sj,1995,14,1995-04-09,,0.2494,0.23278569999999998,0.2684143,0.0,297.66571428599997,297.921428571,292.555714286,300.9,294.6,0.0,73.4,0.0,14.1228571429,3.6142857142900002,25.971428571399997,8.95714285714,32.8,19.4,0.0,sj,1995,14,16
iq_2009_17,iq,2009,17,2009-04-23,0.19534289999999999,0.2856714,0.16118570000000002,0.20238570000000003,52.74,297.54571428599996,298.278571429,296.887142857,303.6,294.9,62.74,96.66428571430001,52.74,18.5042857143,4.985714285709999,26.8,8.7,34.4,21.2,41.2,iq,2009,17,5
sj_2001_10,sj,2001,10,2001-03-05,0.2485,0.25445,0.27642859999999997,0.2567143,6.84,297.13428571400004,297.357142857,292.055714286,300.7,294.4,0.5,73.3871428571,6.84,13.671428571400002,3.14285714286,24.7,7.45714285714,31.7,19.4,0.0,sj,2001,10,18
sj_1993_46,sj,1993,46,1993-11-19,0.17315,0.013825,0.17535,0.11174289999999999,12.5,298.845714286,299.05,295.18857142900004,301.0,297.5,70.71,80.3771428571,12.5,16.58,1.8428571428599998,27.1714285714,6.77142857143,31.7,22.8,48.8,sj,1993,46,31
sj_1996_51,sj,1996,51,1996-12-16,,0.1639,0.1702286,0.18185710000000002,0.0,296.635714286,296.771428571,292.787142857,299.1,295.6,40.7,79.3728571429,0.0,14.3328571429,1.8285714285699999,24.9571428571,4.7,28.9,21.1,25.4,sj,1996,51,24
iq_2002_4,iq,2002,4,2002-01-22,0.1041286,0.1483286,0.1121857,0.1419143,121.07,298.91571428599997,299.87857142900003,295.11,308.7,293.2,19.91,81.5271428571,121.07,16.6771428571,10.214285714299999,27.94,11.8,35.8,21.0,18.0,iq,2002,4,23
sj_2004_15,sj,2004,15,2004-04-08,0.4934,0.1412,0.3543429,0.2740857,0.0,297.758571429,298.085714286,293.32285714299996,300.9,295.6,11.0,76.44571428569999,0.0,14.7557142857,3.2,25.4,7.385714285710001,31.1,20.6,5.6,sj,2004,15,3
sj_1993_18,sj,1993,18,1993-05-07,0.07965,0.06415,0.1547429,0.12915710000000002,37.35,298.152857143,298.185714286,295.26,300.1,296.9,40.7,84.0814285714,37.35,16.6585714286,1.8571428571400002,26.9428571429,6.27142857143,32.2,22.2,114.3,sj,1993,18,17
sj_1995_51,sj,1995,51,1995-12-24,,0.03596667,0.18085710000000002,0.11165710000000001,0.0,298.194285714,298.221428571,293.971428571,300.1,296.5,40.3,77.6371428571,0.0,15.371428571400001,1.7,25.714285714299997,5.8571428571399995,30.0,22.2,53.9,sj,1995,51,17
sj_1998_18,sj,1998,18,1998-04-30,0.1063,0.0461,0.21918569999999998,0.2073286,71.64,299.565714286,299.835714286,295.83428571400003,301.5,298.2,11.7,80.0728571429,71.64,17.231428571400002,2.3571428571400004,26.8714285714,6.9,31.1,22.8,16.3,sj,1998,18,36
iq_2009_30,iq,2009,30,2009-07-23,0.20788330000000002,0.28085,0.1756,0.2616,35.82,296.525714286,297.964285714,294.052857143,306.7,292.3,12.93,88.23,35.82,15.51,9.52857142857,26.95,10.25,32.2,21.0,20.4,iq,2009,30,0
iq_2008_12,iq,2008,12,2008-03-18,0.2383333,0.2327286,0.12394289999999998,0.20007139999999998,91.87,296.755714286,297.992857143,295.47571428599997,305.0,293.3,90.5,93.45142857139999,91.87,16.997142857100002,7.214285714289999,,,31.7,22.0,100.9,iq,2008,12,3
sj_2000_50,sj,2000,50,2000-12-16,0.0044,0.08713333,0.1021,-0.02248571,0.0,299.27,299.37857142900003,293.88142857099996,301.3,297.5,3.99,72.2614285714,0.0,15.2528571429,2.52857142857,25.9142857143,7.214285714289999,31.1,21.7,7.1,sj,2000,50,16
iq_2007_51,iq,2007,51,2007-12-17,0.2698,0.2756857,0.2755143,0.23671430000000002,146.13,297.141428571,298.242857143,296.397142857,306.6,293.3,89.72,96.0742857143,146.13,18.0342857143,5.68571428571,27.625,9.0,32.9,22.4,261.3,iq,2007,51,26
iq_2000_47,iq,2000,47,2000-11-25,0.16998329999999998,0.2893,0.3009833,0.1709167,55.91,300.872857143,301.914285714,293.06,311.1,293.6,11.2,66.0428571429,55.91,14.7685714286,13.142857142899999,27.7,11.35,36.5,21.5,,iq,2000,47,0
sj_2006_2,sj,2006,2,2006-01-15,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,sj,2006,2,17
sj_2000_4,sj,2000,4,2000-01-29,0.3419,0.228,0.32975,0.38142,0.0,296.184285714,296.364285714,289.827142857,299.0,292.6,0.7,67.7657142857,0.0,11.9642857143,3.1,22.842857142899998,6.84285714286,28.3,17.8,2.0,sj,2000,4,18
sj_1995_28,sj,1995,28,1995-07-16,,0.17265,0.24245,0.2196714,25.89,299.944285714,299.978571429,296.582857143,302.0,298.5,60.59,81.96,25.89,18.0128571429,1.9571428571400002,29.285714285700003,7.6,34.4,24.4,21.4,sj,1995,28,9
sj_2006_12,sj,2006,12,2006-03-26,,-0.10425,0.12464289999999999,0.1394,31.34,298.06142857099996,298.3,293.405714286,300.4,296.0,10.35,75.5271428571,31.34,14.8228571429,2.85714285714,25.6857142857,6.18571428571,29.4,21.7,7.4,sj,2006,12,3
sj_2007_44,sj,2007,44,2007-10-29,0.1243,0.0543,0.1568143,0.1235286,137.55,299.458571429,299.542857143,296.02,302.1,297.7,174.64,81.5942857143,137.55,17.502857142899998,2.6,26.2,5.4,30.6,22.2,89.2,sj,2007,44,48
iq_2006_31,iq,2006,31,2006-08-06,0.20168570000000002,0.1625571,0.2003286,0.20155710000000002,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.228571428599999,27.225,11.625,34.2,19.7,4.0,iq,2006,31,2
sj_2000_3,sj,2000,3,2000-01-22,0.353,0.3073,0.32627140000000004,0.2914286,0.0,296.588571429,296.478571429,290.852857143,299.0,293.2,14.7,70.4571428571,0.0,12.61,1.8428571428599998,23.6142857143,4.82857142857,27.2,20.0,17.7,sj,2000,3,18
sj_1994_15,sj,1994,15,1994-04-16,0.16435,0.13325,0.1874286,0.1552429,0.0,297.537142857,297.62142857099997,293.734285714,299.6,296.0,37.0,79.5171428571,0.0,15.1471428571,2.1,25.971428571399997,6.71428571429,30.0,21.1,16.7,sj,1994,15,18
iq_2003_7,iq,2003,7,2003-02-12,0.3137143,0.22841430000000001,0.2521143,0.28647140000000004,70.63,296.585714286,297.671428571,295.52,302.9,293.2,38.7,94.3542857143,70.63,17.0157142857,6.02857142857,26.75,8.35,33.2,22.4,55.9,iq,2003,7,2
sj_2005_17,sj,2005,17,2005-04-30,-0.09295,,0.10123330000000001,0.106,234.13,298.917142857,299.021428571,295.538571429,301.6,296.4,98.5,81.7514285714,234.13,16.9642857143,3.58571428571,26.785714285700003,6.885714285710001,32.8,22.8,207.5,sj,2005,17,4
sj_2008_16,sj,2008,16,2008-04-15,0.0018,,0.2039,0.2098429,0.0,297.63,297.778571429,292.27428571400003,299.7,295.9,4.82,72.2857142857,0.0,13.8585714286,2.7857142857099997,25.3142857143,6.24285714286,29.4,21.7,11.2,sj,2008,16,3
iq_2002_42,iq,2002,42,2002-10-15,0.1992714,0.1592429,0.2581286,0.2277143,21.96,298.297142857,299.714285714,295.585714286,308.8,292.1,40.7,86.9985714286,21.96,17.185714285699998,10.6571428571,28.0,11.6333333333,34.2,22.0,4.5,iq,2002,42,31
iq_2007_14,iq,2007,14,2007-04-02,0.2381,0.1912,0.2749571,0.2738,97.04,297.717142857,298.80714285700003,296.921428571,305.5,294.3,238.2,95.82,97.04,18.5942857143,6.61428571429,27.2666666667,8.833333333330001,34.0,22.6,94.3,iq,2007,14,5
sj_1991_39,sj,1991,39,1991-09-24,0.1676,0.1489,0.17142860000000001,0.2181429,73.55,300.06,300.05,296.59,302.4,298.2,77.5,81.4242857143,73.55,18.0442857143,2.0714285714300003,28.1428571429,6.68571428571,32.8,24.4,31.8,sj,1991,39,92
iq_2004_17,iq,2004,17,2004-04-22,0.3742857,0.3308,0.2340333,0.25494290000000003,113.62,297.78,298.51428571400004,296.771428571,304.0,293.9,90.3,94.78857142860001,113.62,18.4085714286,6.0,28.0,10.65,34.5,22.5,39.6,iq,2004,17,6
iq_2007_49,iq,2007,49,2007-12-03,0.29937140000000007,0.3367143,0.2615857,0.3498429,73.16,298.52,299.607142857,296.904285714,305.5,294.3,57.8,91.6542857143,73.16,18.6071428571,8.3,27.9,10.0,33.0,22.8,142.0,iq,2007,49,23
iq_2009_39,iq,2009,39,2009-09-24,0.29431430000000003,0.27067140000000006,0.30207140000000005,0.2540143,78.68,299.32428571400004,301.028571429,295.827142857,309.8,293.7,33.0,83.7628571429,78.68,17.38,11.0,28.866666666700002,13.3,37.0,21.0,8.1,iq,2009,39,0
sj_2007_32,sj,2007,32,2007-08-06,0.0156,0.03105,0.13431429999999997,0.11585710000000002,37.75,301.17,301.257142857,296.91571428599997,303.0,299.0,21.41,77.7657142857,37.75,18.407142857100002,2.5714285714300003,28.6142857143,5.81428571429,31.7,24.4,6.4,sj,2007,32,72
sj_1992_27,sj,1992,27,1992-07-01,0.1194,0.1439,0.1693286,0.1684714,10.74,300.17714285700004,300.37857142900003,296.275714286,301.8,298.3,10.0,79.33428571430001,10.74,17.6671428571,2.27142857143,29.228571428600002,6.6428571428600005,33.3,25.6,3.1,sj,1992,27,31
sj_2001_16,sj,2001,16,2001-04-16,0.0728,0.07826667,0.21117139999999998,0.2161286,11.84,298.267142857,298.407142857,292.982857143,301.2,295.5,3.59,72.64,11.84,14.4171428571,3.8142857142900004,26.7,7.214285714289999,32.2,22.2,8.1,sj,2001,16,6
sj_1995_33,sj,1995,33,1995-08-20,0.08396667,0.0917,0.1771571,0.1886714,4.05,300.554285714,300.685714286,297.27,303.8,298.2,17.7,82.6257142857,4.05,18.8571428571,3.3428571428600002,30.0714285714,6.94285714286,34.4,25.6,8.7,sj,1995,33,24
sj_2001_7,sj,2001,7,2001-02-12,-0.04485,0.0056,0.1603,0.1674286,0.0,297.934285714,298.157142857,293.377142857,299.9,296.3,22.28,75.8514285714,0.0,14.7542857143,2.34285714286,25.342857142899998,6.885714285710001,29.4,21.1,4.8,sj,2001,7,13
sj_2006_27,sj,2006,27,2006-07-09,0.063875,0.05485,0.17703329999999998,0.1333333,52.63,300.58428571400003,300.607142857,296.518571429,302.4,298.8,35.3,78.6042857143,52.63,17.9157142857,2.6142857142900002,27.9428571429,6.84285714286,32.2,22.8,26.7,sj,2006,27,4
iq_2009_18,iq,2009,18,2009-04-30,0.2835857,0.3455143,0.2374429,0.3161286,99.89,297.404285714,298.321428571,296.448571429,303.6,294.3,93.8,95.0785714286,99.89,18.018571428599998,6.27142857143,27.15,10.75,34.0,21.0,30.8,iq,2009,18,4
sj_1996_7,sj,1996,7,1996-02-12,0.06895,0.13685,0.2188143,0.2143,29.3,297.625714286,297.685714286,293.85,299.9,295.0,15.45,79.66428571430001,29.3,15.238571428599998,2.22857142857,25.3142857143,7.44285714286,31.1,21.1,25.5,sj,1996,7,16
iq_2010_12,iq,2010,12,2010-03-26,0.2662857,0.3012333,0.29600000000000004,0.29574290000000003,51.29,299.004285714,300.3,297.555714286,307.9,294.6,214.9,93.08285714290001,51.29,19.3685714286,8.02857142857,27.4666666667,9.333333333330001,34.5,21.0,20.0,iq,2010,12,9
sj_2007_30,sj,2007,30,2007-07-23,-0.00695,0.0335,0.10455710000000001,0.11485710000000002,85.11,300.495714286,300.542857143,296.872857143,302.9,298.4,40.34,80.80857142859999,85.11,18.3514285714,2.85714285714,28.5714285714,6.27142857143,33.3,25.0,69.8,sj,2007,30,42
sj_2004_45,sj,2004,45,2004-11-04,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109.0,sj,2004,45,17
iq_2004_19,iq,2004,19,2004-05-06,0.1575667,0.12154289999999998,0.19041429999999998,0.12253330000000001,83.93,297.798571429,299.12857142900003,296.835714286,305.9,293.1,56.52,95.1157142857,83.93,18.5114285714,8.71428571429,27.2333333333,9.933333333330001,33.3,22.0,97.0,iq,2004,19,5
sj_2000_40,sj,2000,40,2000-10-07,0.253975,0.16295,0.3692714,0.2687429,126.67,300.202857143,300.271428571,296.974285714,302.1,298.8,35.3,82.58571428569999,126.67,18.4914285714,2.37142857143,27.771428571399998,5.88571428571,32.8,23.9,16.1,sj,2000,40,14
sj_1997_3,sj,1997,3,1997-01-15,-0.1459,0.0338,0.2233714,0.2170857,0.0,297.56857142900003,297.664285714,292.797142857,299.4,296.1,7.79,74.94,0.0,14.2785714286,2.2428571428599997,24.3857142857,6.65714285714,28.9,19.4,0.6,sj,1997,3,33
sj_2003_31,sj,2003,31,2003-07-30,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.89428571400003,301.8,298.9,46.9,82.6014285714,41.92,18.338571428599998,1.8285714285699999,27.8714285714,5.55714285714,31.7,24.4,48.9,sj,2003,31,18
sj_2007_17,sj,2007,17,2007-04-23,0.0216,0.02055,0.09744286,0.0642,69.7,299.022857143,299.25,295.491428571,302.8,296.9,63.1,81.1128571429,69.7,16.907142857100002,3.35714285714,26.8714285714,7.42857142857,34.4,21.7,163.1,sj,2007,17,1
sj_2005_2,sj,2005,2,2005-01-15,0.02435,-0.019275,0.1335429,0.1272429,0.0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0.0,15.042857142899999,1.9142857142900003,25.2,5.38571428571,28.3,22.2,55.6,sj,2005,2,17
iq_2002_23,iq,2002,23,2002-06-04,0.3204714,0.2780857,0.2377286,0.3431857,72.76,296.267142857,297.085714286,295.23571428599996,305.3,291.5,19.12,94.3457142857,72.76,16.7742857143,8.74285714286,27.3,11.6333333333,34.3,20.7,28.0,iq,2002,23,2
sj_2001_1,sj,2001,1,2001-01-01,0.0048333329999999996,0.006633333000000001,0.2108143,0.2024143,0.0,298.477142857,298.44285714299997,294.034285714,301.2,295.6,1.3,76.5057142857,0.0,15.444285714300001,3.2857142857099997,25.1285714286,7.685714285710001,30.0,20.6,1.9,sj,2001,1,28
iq_2002_41,iq,2002,41,2002-10-08,0.37815,0.3857833,0.2314286,0.24593330000000002,70.22,298.717142857,300.55,295.661428571,310.6,293.4,34.4,85.1371428571,70.22,17.211428571400003,12.5285714286,28.075,11.45,34.6,21.8,79.8,iq,2002,41,16
iq_2001_35,iq,2001,35,2001-08-27,0.2280714,0.19998570000000002,0.23314290000000001,0.2646429,47.58,298.75142857099996,300.51428571400004,293.72571428599997,311.2,293.0,16.9,76.9557142857,47.58,15.251428571400002,12.8,27.2,12.4666666667,35.2,20.0,31.0,iq,2001,35,0
sj_1999_12,sj,1999,12,1999-03-26,0.135,0.03233333,0.1988,0.1830571,5.24,298.222857143,298.45,293.23,300.5,296.3,3.1,73.94,5.24,14.671428571400002,2.8428571428600002,25.6714285714,7.67142857143,30.6,21.1,0.0,sj,1999,12,15
sj_2004_26,sj,2004,26,2004-06-24,0.0101,-0.00385,0.1837714,0.17021429999999999,41.41,300.537142857,300.642857143,296.41571428599997,302.5,297.9,17.0,78.2971428571,41.41,17.7942857143,2.85714285714,28.228571428600002,6.27142857143,32.2,23.9,8.9,sj,2004,26,13
iq_2006_30,iq,2006,30,2006-07-30,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,11.4,iq,2006,30,2
iq_2005_37,iq,2005,37,2005-09-17,0.23942860000000002,0.2148714,0.2390429,0.2276,18.66,298.88,299.80714285700003,295.658571429,307.3,292.9,35.3,83.73,18.66,17.2228571429,9.92857142857,,,,,1.3,iq,2005,37,0
iq_2008_14,iq,2008,14,2008-04-01,0.2700833,0.1902714,0.19065710000000002,0.2151571,107.0,297.694285714,298.842857143,295.854285714,305.4,293.7,24.9,90.9571428571,107.0,17.4214285714,8.6,27.866666666700002,9.0,33.4,22.5,21.1,iq,2008,14,6
iq_2004_29,iq,2004,29,2004-07-15,0.2328286,0.2737667,0.2338,0.1532429,48.09,297.50142857099996,298.935714286,294.358571429,306.9,291.4,24.76,85.1585714286,48.09,15.86,11.2142857143,26.8,11.7,33.1,20.5,31.0,iq,2004,29,12
iq_2001_25,iq,2001,25,2001-06-18,0.1041,0.10824289999999999,0.05965714,0.11375710000000001,53.93,296.0,297.321428571,293.647142857,305.2,291.0,13.45,88.1714285714,53.93,15.1342857143,9.41428571429,26.4,10.05,33.2,20.5,9.9,iq,2001,25,1
sj_2005_14,sj,2005,14,2005-04-09,0.0045,-0.00047999999999999996,0.12331669999999999,0.15578329999999999,13.44,299.107142857,299.364285714,294.928571429,301.5,297.4,8.0,78.0028571429,13.44,16.3042857143,3.01428571429,27.3,7.485714285710001,33.3,22.2,7.4,sj,2005,14,7
iq_2002_14,iq,2002,14,2002-04-02,0.19708,0.29622859999999995,0.1805,0.2763286,94.01,297.174285714,298.064285714,296.741428571,303.9,294.5,122.3,97.77571428569999,94.01,18.3957142857,6.18571428571,27.3,10.4,32.5,20.2,20.1,iq,2002,14,11
sj_1997_49,sj,1997,49,1997-12-03,0.0568,0.0661,0.3493143,0.31207140000000005,3.01,299.455714286,299.507142857,295.575714286,301.3,298.2,14.7,79.3957142857,3.01,17.0014285714,1.87142857143,26.6714285714,6.61428571429,31.7,23.3,39.9,sj,1997,49,66
sj_1999_36,sj,1999,36,1999-09-10,0.087,0.06035,0.0897,0.0988,66.06,300.58428571400003,300.62142857099997,296.801428571,302.8,298.8,40.7,79.9657142857,66.06,18.31,2.2142857142900003,28.3,6.04285714286,31.7,25.0,32.5,sj,1999,36,48
sj_2006_40,sj,2006,40,2006-10-08,,,0.1755,0.1958714,12.22,301.474285714,301.69285714299997,296.547142857,303.7,299.6,14.1,74.7328571429,12.22,18.0014285714,3.0714285714300003,28.8571428571,7.385714285710001,33.9,24.4,7.3,sj,2006,40,13
sj_1991_13,sj,1991,13,1991-03-26,0.28035,0.223575,0.2478833,0.2473857,0.0,297.47,297.69285714299997,293.74,301.0,295.7,21.26,80.0014285714,0.0,15.148571428599999,2.75714285714,26.0571428571,6.58571428571,32.2,22.2,26.9,sj,1991,13,16
iq_2001_27,iq,2001,27,2001-07-02,0.22908330000000002,0.1932667,0.2704571,0.2421857,52.1,295.79571428599996,297.05,292.75285714299997,305.0,291.3,23.6,84.8571428571,52.1,14.2971428571,8.55714285714,26.5,11.3666666667,33.2,20.0,70.1,iq,2001,27,0
iq_2002_21,iq,2002,21,2002-05-21,0.1921143,0.1776429,0.23085709999999998,0.2222,51.25,297.05,298.62142857099997,296.02428571400003,306.2,292.7,32.3,94.80428571430001,51.25,17.5842857143,8.5,27.7,12.15,33.8,20.8,9.1,iq,2002,21,5
sj_1994_20,sj,1994,20,1994-05-21,0.0742,0.0177,0.17224289999999998,0.16082860000000002,16.5,298.474285714,298.55,295.38428571400004,300.6,297.3,28.9,83.13571428569999,16.5,16.7671428571,1.8142857142900002,27.714285714299997,8.1,33.3,22.8,29.3,sj,1994,20,24
iq_2009_44,iq,2009,44,2009-10-29,0.2907571,0.23795,0.3176857,0.2616,77.38,298.678571429,300.071428571,297.44285714299997,310.8,294.9,84.54,93.8085714286,77.38,19.2542857143,8.34285714286,27.8,11.32,35.2,21.0,11.2,iq,2009,44,2
sj_1995_15,sj,1995,15,1995-04-16,,0.03495,0.1719143,0.1489429,5.43,298.56,298.742857143,294.338571429,300.6,296.9,2.1,77.6057142857,5.43,15.735714285699999,2.82857142857,27.285714285700003,7.785714285710001,32.8,22.8,0.0,sj,1995,15,5
sj_1998_19,sj,1998,19,1998-05-07,,0.09693333,0.1582429,0.1198143,0.0,299.13285714299997,299.292857143,294.827142857,301.3,297.7,17.6,77.3314285714,0.0,16.2214285714,2.1857142857099996,26.785714285700003,6.2,31.1,22.2,6.9,sj,1998,19,35
sj_1990_37,sj,1990,37,1990-09-10,0.1279667,0.4371,0.1234,0.14828329999999998,64.56,300.674285714,300.792857143,297.19285714299997,302.9,299.0,24.18,81.55142857140001,64.56,18.7771428571,2.9,28.6857142857,8.05714285714,33.9,24.4,25.9,sj,1990,37,20
